,xmin,ymin,xmax,ymax,confidence,class,name
0,780.615478515625,681.8319702148438,952.9603271484375,871.2193603515625,0.9086601138114929,23,34
1,1052.3907470703125,726.4004516601562,1179.4671630859375,869.2709350585938,0.7380836009979248,24,35
